Unnamed: 0,question,query,schema
63944,Get the average height of people of a specific height range,SELECT AVG(height) FROM people WHERE height >= 170,"
CREATE TABLE candidate (
	candidate_id INTEGER, 
	people_id INTEGER, 
	poll_source TEXT, 
	date TEXT, 
	support_rate REAL, 
	consider_rate REAL, 
	oppose_rate REAL, 
	unsure_rate REAL
)


CREATE TABLE people (
	people_id INTEGER, 
	name TEXT, 
	height REAL, 
	weight REAL, 
	birth_date TEXT, 
	birth_place TEXT
)"
63945,Find the candidates with the lowest support rate,SELECT * FROM candidate ORDER BY support_rate ASC LIMIT 1,"
CREATE TABLE candidate (
	candidate_id INTEGER, 
	people_id INTEGER, 
	poll_source TEXT, 
	date TEXT, 
	support_rate REAL, 
	consider_rate REAL, 
	oppose_rate REAL, 
	unsure_rate REAL
)


CREATE TABLE people (
	people_id INTEGER, 
	name TEXT, 
	height REAL, 
	weight REAL, 
	birth_date TEXT, 
	birth_place TEXT
)"
63947,What is the total consider rate of candidates from each poll source for each date,"SELECT date, poll_source, SUM(consider_rate) FROM candidate WHERE poll_source = 'ABC' GROUP BY date, poll_source","
CREATE TABLE candidate (
	candidate_id INTEGER, 
	people_id INTEGER, 
	poll_source TEXT, 
	date TEXT, 
	support_rate REAL, 
	consider_rate REAL, 
	oppose_rate REAL, 
	unsure_rate REAL
)


CREATE TABLE people (
	people_id INTEGER, 
	name TEXT, 
	height REAL, 
	weight REAL, 
	birth_date TEXT, 
	birth_place TEXT
)"
63949,What is the average unsure rate of candidates from each poll source for each date,"SELECT date, poll_source, AVG(unsure_rate) FROM candidate WHERE poll_source = 'ABC' GROUP BY date, poll_source","
CREATE TABLE candidate (
	candidate_id INTEGER, 
	people_id INTEGER, 
	poll_source TEXT, 
	date TEXT, 
	support_rate REAL, 
	consider_rate REAL, 
	oppose_rate REAL, 
	unsure_rate REAL
)


CREATE TABLE people (
	people_id INTEGER, 
	name TEXT, 
	height REAL, 
	weight REAL, 
	birth_date TEXT, 
	birth_place TEXT
)"
63950,Get the total support rate of all candidates for each date,"SELECT date, SUM(support_rate) FROM candidate GROUP BY date","
CREATE TABLE candidate (
	candidate_id INTEGER, 
	people_id INTEGER, 
	poll_source TEXT, 
	date TEXT, 
	support_rate REAL, 
	consider_rate REAL, 
	oppose_rate REAL, 
	unsure_rate REAL
)


CREATE TABLE people (
	people_id INTEGER, 
	name TEXT, 
	height REAL, 
	weight REAL, 
	birth_date TEXT, 
	birth_place TEXT
)"
63952,Get the average height of people of a specific height,SELECT AVG(height) FROM people WHERE height = 175,"
CREATE TABLE candidate (
	candidate_id INTEGER, 
	people_id INTEGER, 
	poll_source TEXT, 
	date TEXT, 
	support_rate REAL, 
	consider_rate REAL, 
	oppose_rate REAL, 
	unsure_rate REAL
)


CREATE TABLE people (
	people_id INTEGER, 
	name TEXT, 
	height REAL, 
	weight REAL, 
	birth_date TEXT, 
	birth_place TEXT
)"
63954,Get the total oppose rate of all candidates for each poll source,"SELECT poll_source, SUM(oppose_rate) FROM candidate GROUP BY poll_source","
CREATE TABLE candidate (
	candidate_id INTEGER, 
	people_id INTEGER, 
	poll_source TEXT, 
	date TEXT, 
	support_rate REAL, 
	consider_rate REAL, 
	oppose_rate REAL, 
	unsure_rate REAL
)


CREATE TABLE people (
	people_id INTEGER, 
	name TEXT, 
	height REAL, 
	weight REAL, 
	birth_date TEXT, 
	birth_place TEXT
)"
63955,Find candidates from a specific poll source and have a certain consider rate,SELECT * FROM candidate WHERE poll_source = 'ABC' AND consider_rate > 0.5,"
CREATE TABLE candidate (
	candidate_id INTEGER, 
	people_id INTEGER, 
	poll_source TEXT, 
	date TEXT, 
	support_rate REAL, 
	consider_rate REAL, 
	oppose_rate REAL, 
	unsure_rate REAL
)


CREATE TABLE people (
	people_id INTEGER, 
	name TEXT, 
	height REAL, 
	weight REAL, 
	birth_date TEXT, 
	birth_place TEXT
)"
63958,Which continents have the most car models?,"SELECT continent, COUNT(*) FROM countries GROUP BY continent","
CREATE TABLE car_makers (
	id INTEGER, 
	maker TEXT, 
	fullname TEXT, 
	country TEXT
)


CREATE TABLE car_names (
	makeid INTEGER, 
	model TEXT, 
	make TEXT
)


CREATE TABLE cars_data (
	id INTEGER, 
	mpg TEXT, 
	cylinders INTEGER, 
	edispl REAL, 
	horsepower TEXT, 
	weight INTEGER, 
	accelerate REAL, 
	year INTEGER
)


CREATE TABLE continents (
	contid INTEGER, 
	continent TEXT
)


CREATE TABLE countries (
	countryid INTEGER, 
	countryname TEXT, 
	continent INTEGER
)


CREATE TABLE model_list (
	modelid INTEGER, 
	maker INTEGER, 
	model TEXT
)"
63959,What is the total production cost of all cinemas?,SELECT SUM(capacity * 10) AS total_production_cost FROM cinema;,"
CREATE TABLE cinema (
	cinema_id INTEGER, 
	name TEXT, 
	openning_year INTEGER, 
	capacity INTEGER, 
	location TEXT
)


CREATE TABLE film (
	film_id INTEGER, 
	rank_in_series INTEGER, 
	number_in_season INTEGER, 
	title TEXT, 
	directed_by TEXT, 
	original_air_date TEXT, 
	production_code TEXT
)


CREATE TABLE schedule (
	cinema_id INTEGER, 
	film_id INTEGER, 
	date TEXT, 
	show_times_per_day INTEGER, 
	price DOUBLE PRECISION
)"
63960,What is the average capacity of cinemas in a particular location?,SELECT AVG(capacity) AS average_capacity FROM cinema WHERE location = 'Mumbai';,"
CREATE TABLE cinema (
	cinema_id INTEGER, 
	name TEXT, 
	openning_year INTEGER, 
	capacity INTEGER, 
	location TEXT
)


CREATE TABLE film (
	film_id INTEGER, 
	rank_in_series INTEGER, 
	number_in_season INTEGER, 
	title TEXT, 
	directed_by TEXT, 
	original_air_date TEXT, 
	production_code TEXT
)


CREATE TABLE schedule (
	cinema_id INTEGER, 
	film_id INTEGER, 
	date TEXT, 
	show_times_per_day INTEGER, 
	price DOUBLE PRECISION
)"
63961,What is the total number of showtimes for all films in a particular cinema?,SELECT SUM(show_times_per_day) AS total_showtimes FROM schedule WHERE cinema_id = 5;,"
CREATE TABLE cinema (
	cinema_id INTEGER, 
	name TEXT, 
	openning_year INTEGER, 
	capacity INTEGER, 
	location TEXT
)


CREATE TABLE film (
	film_id INTEGER, 
	rank_in_series INTEGER, 
	number_in_season INTEGER, 
	title TEXT, 
	directed_by TEXT, 
	original_air_date TEXT, 
	production_code TEXT
)


CREATE TABLE schedule (
	cinema_id INTEGER, 
	film_id INTEGER, 
	date TEXT, 
	show_times_per_day INTEGER, 
	price DOUBLE PRECISION
)"
63962,What is the total revenue generated by all cinemas on a particular day?,SELECT SUM(show_times_per_day * price) AS total_revenue FROM schedule WHERE date = '2022-07-25';,"
CREATE TABLE cinema (
	cinema_id INTEGER, 
	name TEXT, 
	openning_year INTEGER, 
	capacity INTEGER, 
	location TEXT
)


CREATE TABLE film (
	film_id INTEGER, 
	rank_in_series INTEGER, 
	number_in_season INTEGER, 
	title TEXT, 
	directed_by TEXT, 
	original_air_date TEXT, 
	production_code TEXT
)


CREATE TABLE schedule (
	cinema_id INTEGER, 
	film_id INTEGER, 
	date TEXT, 
	show_times_per_day INTEGER, 
	price DOUBLE PRECISION
)"
63963,What films were released in a particular cinema?,SELECT * FROM film WHERE film_id IN (SELECT film_id FROM schedule WHERE cinema_id = 1);,"
CREATE TABLE cinema (
	cinema_id INTEGER, 
	name TEXT, 
	openning_year INTEGER, 
	capacity INTEGER, 
	location TEXT
)


CREATE TABLE film (
	film_id INTEGER, 
	rank_in_series INTEGER, 
	number_in_season INTEGER, 
	title TEXT, 
	directed_by TEXT, 
	original_air_date TEXT, 
	production_code TEXT
)


CREATE TABLE schedule (
	cinema_id INTEGER, 
	film_id INTEGER, 
	date TEXT, 
	show_times_per_day INTEGER, 
	price DOUBLE PRECISION
)"
63964,What are the cinemas that have films with the highest rank?,SELECT * FROM cinema WHERE cinema_id IN (SELECT DISTINCT cinema_id FROM schedule WHERE film_id IN (SELECT film_id FROM film WHERE rank_in_series >= 4));,"
CREATE TABLE cinema (
	cinema_id INTEGER, 
	name TEXT, 
	openning_year INTEGER, 
	capacity INTEGER, 
	location TEXT
)


CREATE TABLE film (
	film_id INTEGER, 
	rank_in_series INTEGER, 
	number_in_season INTEGER, 
	title TEXT, 
	directed_by TEXT, 
	original_air_date TEXT, 
	production_code TEXT
)


CREATE TABLE schedule (
	cinema_id INTEGER, 
	film_id INTEGER, 
	date TEXT, 
	show_times_per_day INTEGER, 
	price DOUBLE PRECISION
)"
63965,What is the total revenue generated by a particular cinema?,SELECT SUM(show_times_per_day * price) AS total_revenue FROM schedule WHERE cinema_id = 1;,"
CREATE TABLE cinema (
	cinema_id INTEGER, 
	name TEXT, 
	openning_year INTEGER, 
	capacity INTEGER, 
	location TEXT
)


CREATE TABLE film (
	film_id INTEGER, 
	rank_in_series INTEGER, 
	number_in_season INTEGER, 
	title TEXT, 
	directed_by TEXT, 
	original_air_date TEXT, 
	production_code TEXT
)


CREATE TABLE schedule (
	cinema_id INTEGER, 
	film_id INTEGER, 
	date TEXT, 
	show_times_per_day INTEGER, 
	price DOUBLE PRECISION
)"
63966,What are the films that have been released in multiple cinemas?,SELECT * FROM film WHERE film_id IN (SELECT DISTINCT film_id FROM schedule);,"
CREATE TABLE cinema (
	cinema_id INTEGER, 
	name TEXT, 
	openning_year INTEGER, 
	capacity INTEGER, 
	location TEXT
)


CREATE TABLE film (
	film_id INTEGER, 
	rank_in_series INTEGER, 
	number_in_season INTEGER, 
	title TEXT, 
	directed_by TEXT, 
	original_air_date TEXT, 
	production_code TEXT
)


CREATE TABLE schedule (
	cinema_id INTEGER, 
	film_id INTEGER, 
	date TEXT, 
	show_times_per_day INTEGER, 
	price DOUBLE PRECISION
)"
63967,What is the average rating of films released in a particular cinema?,SELECT AVG(rank_in_series) AS average_rating FROM film WHERE film_id IN (SELECT film_id FROM schedule WHERE cinema_id = 1);,"
CREATE TABLE cinema (
	cinema_id INTEGER, 
	name TEXT, 
	openning_year INTEGER, 
	capacity INTEGER, 
	location TEXT
)


CREATE TABLE film (
	film_id INTEGER, 
	rank_in_series INTEGER, 
	number_in_season INTEGER, 
	title TEXT, 
	directed_by TEXT, 
	original_air_date TEXT, 
	production_code TEXT
)


CREATE TABLE schedule (
	cinema_id INTEGER, 
	film_id INTEGER, 
	date TEXT, 
	show_times_per_day INTEGER, 
	price DOUBLE PRECISION
)"
63968,What is the average price of showtimes in a particular cinema?,SELECT AVG(price) AS average_price FROM schedule WHERE cinema_id = 2;,"
CREATE TABLE cinema (
	cinema_id INTEGER, 
	name TEXT, 
	openning_year INTEGER, 
	capacity INTEGER, 
	location TEXT
)


CREATE TABLE film (
	film_id INTEGER, 
	rank_in_series INTEGER, 
	number_in_season INTEGER, 
	title TEXT, 
	directed_by TEXT, 
	original_air_date TEXT, 
	production_code TEXT
)


CREATE TABLE schedule (
	cinema_id INTEGER, 
	film_id INTEGER, 
	date TEXT, 
	show_times_per_day INTEGER, 
	price DOUBLE PRECISION
)"
63969,What is the total revenue generated by a particular film?,SELECT SUM(show_times_per_day * price) AS total_revenue FROM schedule WHERE film_id = 1;,"
CREATE TABLE cinema (
	cinema_id INTEGER, 
	name TEXT, 
	openning_year INTEGER, 
	capacity INTEGER, 
	location TEXT
)


CREATE TABLE film (
	film_id INTEGER, 
	rank_in_series INTEGER, 
	number_in_season INTEGER, 
	title TEXT, 
	directed_by TEXT, 
	original_air_date TEXT, 
	production_code TEXT
)


CREATE TABLE schedule (
	cinema_id INTEGER, 
	film_id INTEGER, 
	date TEXT, 
	show_times_per_day INTEGER, 
	price DOUBLE PRECISION
)"
63970,What are the maximum and minimum capacities of cinemas?,"SELECT MIN(capacity) AS min_capacity, MAX(capacity) AS max_capacity FROM cinema;","
CREATE TABLE cinema (
	cinema_id INTEGER, 
	name TEXT, 
	openning_year INTEGER, 
	capacity INTEGER, 
	location TEXT
)


CREATE TABLE film (
	film_id INTEGER, 
	rank_in_series INTEGER, 
	number_in_season INTEGER, 
	title TEXT, 
	directed_by TEXT, 
	original_air_date TEXT, 
	production_code TEXT
)


CREATE TABLE schedule (
	cinema_id INTEGER, 
	film_id INTEGER, 
	date TEXT, 
	show_times_per_day INTEGER, 
	price DOUBLE PRECISION
)"
63971,What is the total number of cinemas?,SELECT COUNT(*) AS total_cinemas FROM cinema;,"
CREATE TABLE cinema (
	cinema_id INTEGER, 
	name TEXT, 
	openning_year INTEGER, 
	capacity INTEGER, 
	location TEXT
)


CREATE TABLE film (
	film_id INTEGER, 
	rank_in_series INTEGER, 
	number_in_season INTEGER, 
	title TEXT, 
	directed_by TEXT, 
	original_air_date TEXT, 
	production_code TEXT
)


CREATE TABLE schedule (
	cinema_id INTEGER, 
	film_id INTEGER, 
	date TEXT, 
	show_times_per_day INTEGER, 
	price DOUBLE PRECISION
)"
63972,What is the average showtime for all films?,SELECT AVG(show_times_per_day) AS average_showtime FROM schedule;,"
CREATE TABLE cinema (
	cinema_id INTEGER, 
	name TEXT, 
	openning_year INTEGER, 
	capacity INTEGER, 
	location TEXT
)


CREATE TABLE film (
	film_id INTEGER, 
	rank_in_series INTEGER, 
	number_in_season INTEGER, 
	title TEXT, 
	directed_by TEXT, 
	original_air_date TEXT, 
	production_code TEXT
)


CREATE TABLE schedule (
	cinema_id INTEGER, 
	film_id INTEGER, 
	date TEXT, 
	show_times_per_day INTEGER, 
	price DOUBLE PRECISION
)"
63974,What is the total revenue generated by all cinemas?,SELECT SUM(show_times_per_day * price) AS total_revenue FROM schedule;,"
CREATE TABLE cinema (
	cinema_id INTEGER, 
	name TEXT, 
	openning_year INTEGER, 
	capacity INTEGER, 
	location TEXT
)


CREATE TABLE film (
	film_id INTEGER, 
	rank_in_series INTEGER, 
	number_in_season INTEGER, 
	title TEXT, 
	directed_by TEXT, 
	original_air_date TEXT, 
	production_code TEXT
)


CREATE TABLE schedule (
	cinema_id INTEGER, 
	film_id INTEGER, 
	date TEXT, 
	show_times_per_day INTEGER, 
	price DOUBLE PRECISION
)"
63975,What are the top 3 cinemas based on their total capacity?,SELECT * FROM cinema ORDER BY capacity DESC LIMIT 3;,"
CREATE TABLE cinema (
	cinema_id INTEGER, 
	name TEXT, 
	openning_year INTEGER, 
	capacity INTEGER, 
	location TEXT
)


CREATE TABLE film (
	film_id INTEGER, 
	rank_in_series INTEGER, 
	number_in_season INTEGER, 
	title TEXT, 
	directed_by TEXT, 
	original_air_date TEXT, 
	production_code TEXT
)


CREATE TABLE schedule (
	cinema_id INTEGER, 
	film_id INTEGER, 
	date TEXT, 
	show_times_per_day INTEGER, 
	price DOUBLE PRECISION
)"
63976,What is the average price of showtimes in all cinemas?,SELECT AVG(price) AS average_price FROM schedule;,"
CREATE TABLE cinema (
	cinema_id INTEGER, 
	name TEXT, 
	openning_year INTEGER, 
	capacity INTEGER, 
	location TEXT
)


CREATE TABLE film (
	film_id INTEGER, 
	rank_in_series INTEGER, 
	number_in_season INTEGER, 
	title TEXT, 
	directed_by TEXT, 
	original_air_date TEXT, 
	production_code TEXT
)


CREATE TABLE schedule (
	cinema_id INTEGER, 
	film_id INTEGER, 
	date TEXT, 
	show_times_per_day INTEGER, 
	price DOUBLE PRECISION
)"
63977,What is the total number of cinemas in a particular location?,SELECT COUNT(*) AS total_cinemas FROM cinema WHERE location = 'Mumbai';,"
CREATE TABLE cinema (
	cinema_id INTEGER, 
	name TEXT, 
	openning_year INTEGER, 
	capacity INTEGER, 
	location TEXT
)


CREATE TABLE film (
	film_id INTEGER, 
	rank_in_series INTEGER, 
	number_in_season INTEGER, 
	title TEXT, 
	directed_by TEXT, 
	original_air_date TEXT, 
	production_code TEXT
)


CREATE TABLE schedule (
	cinema_id INTEGER, 
	film_id INTEGER, 
	date TEXT, 
	show_times_per_day INTEGER, 
	price DOUBLE PRECISION
)"
63978,Which hosting city hosted the most matches in the given time range?,SELECT host_city FROM hosting_city GROUP BY host_city ORDER BY count(*) DESC LIMIT 1,"
CREATE TABLE city (
	city_id INTEGER, 
	city TEXT, 
	hanzi TEXT, 
	hanyu_pinyin TEXT, 
	regional_population INTEGER, 
	gdp REAL
)


CREATE TABLE hosting_city (
	year INTEGER, 
	match_id INTEGER, 
	host_city TEXT
)


CREATE TABLE match (
	round REAL, 
	location TEXT, 
	country TEXT, 
	date TEXT, 
	fastest_qualifying TEXT, 
	winning_pilot TEXT, 
	winning_aircraft TEXT
)


CREATE TABLE temperature (
	city_id INTEGER, 
	jan REAL, 
	feb REAL, 
	mar REAL, 
	apr REAL, 
	jun REAL, 
	jul REAL, 
	aug REAL, 
	sep REAL, 
	oct REAL, 
	nov REAL, 
	dec REAL
)"
63979,What is the average January temperature of the cities with the highest GDP?,SELECT AVG(jan) FROM temperature JOIN city ON temperature.city_id = city.city_id WHERE city.city IN (SELECT city FROM city ORDER BY gdp DESC LIMIT 5),"
CREATE TABLE city (
	city_id INTEGER, 
	city TEXT, 
	hanzi TEXT, 
	hanyu_pinyin TEXT, 
	regional_population INTEGER, 
	gdp REAL
)


CREATE TABLE hosting_city (
	year INTEGER, 
	match_id INTEGER, 
	host_city TEXT
)


CREATE TABLE match (
	round REAL, 
	location TEXT, 
	country TEXT, 
	date TEXT, 
	fastest_qualifying TEXT, 
	winning_pilot TEXT, 
	winning_aircraft TEXT
)


CREATE TABLE temperature (
	city_id INTEGER, 
	jan REAL, 
	feb REAL, 
	mar REAL, 
	apr REAL, 
	jun REAL, 
	jul REAL, 
	aug REAL, 
	sep REAL, 
	oct REAL, 
	nov REAL, 
	dec REAL
)"
63980,Which pilot won the most matches in a given year?,SELECT winning_pilot FROM match GROUP BY winning_pilot ORDER BY COUNT(*) DESC LIMIT 1,"
CREATE TABLE city (
	city_id INTEGER, 
	city TEXT, 
	hanzi TEXT, 
	hanyu_pinyin TEXT, 
	regional_population INTEGER, 
	gdp REAL
)


CREATE TABLE hosting_city (
	year INTEGER, 
	match_id INTEGER, 
	host_city TEXT
)


CREATE TABLE match (
	round REAL, 
	location TEXT, 
	country TEXT, 
	date TEXT, 
	fastest_qualifying TEXT, 
	winning_pilot TEXT, 
	winning_aircraft TEXT
)


CREATE TABLE temperature (
	city_id INTEGER, 
	jan REAL, 
	feb REAL, 
	mar REAL, 
	apr REAL, 
	jun REAL, 
	jul REAL, 
	aug REAL, 
	sep REAL, 
	oct REAL, 
	nov REAL, 
	dec REAL
)"
63981,What is the average monthly temperature of the bottom 3 cities by GDP?,SELECT AVG(dec) FROM temperature JOIN city ON temperature.city_id = city.city_id WHERE city.city IN (SELECT city FROM city ORDER BY gdp ASC LIMIT 3),"
CREATE TABLE city (
	city_id INTEGER, 
	city TEXT, 
	hanzi TEXT, 
	hanyu_pinyin TEXT, 
	regional_population INTEGER, 
	gdp REAL
)


CREATE TABLE hosting_city (
	year INTEGER, 
	match_id INTEGER, 
	host_city TEXT
)


CREATE TABLE match (
	round REAL, 
	location TEXT, 
	country TEXT, 
	date TEXT, 
	fastest_qualifying TEXT, 
	winning_pilot TEXT, 
	winning_aircraft TEXT
)


CREATE TABLE temperature (
	city_id INTEGER, 
	jan REAL, 
	feb REAL, 
	mar REAL, 
	apr REAL, 
	jun REAL, 
	jul REAL, 
	aug REAL, 
	sep REAL, 
	oct REAL, 
	nov REAL, 
	dec REAL
)"
63982,What is the average temperature in October of the cities with the highest GDP?,SELECT AVG(oct) FROM temperature JOIN city ON temperature.city_id = city.city_id WHERE city.city IN (SELECT city FROM city ORDER BY gdp DESC LIMIT 3),"
CREATE TABLE city (
	city_id INTEGER, 
	city TEXT, 
	hanzi TEXT, 
	hanyu_pinyin TEXT, 
	regional_population INTEGER, 
	gdp REAL
)


CREATE TABLE hosting_city (
	year INTEGER, 
	match_id INTEGER, 
	host_city TEXT
)


CREATE TABLE match (
	round REAL, 
	location TEXT, 
	country TEXT, 
	date TEXT, 
	fastest_qualifying TEXT, 
	winning_pilot TEXT, 
	winning_aircraft TEXT
)


CREATE TABLE temperature (
	city_id INTEGER, 
	jan REAL, 
	feb REAL, 
	mar REAL, 
	apr REAL, 
	jun REAL, 
	jul REAL, 
	aug REAL, 
	sep REAL, 
	oct REAL, 
	nov REAL, 
	dec REAL
)"
63983,Which aircraft won the most matches in the given time range?,SELECT winning_aircraft FROM match GROUP BY winning_aircraft ORDER BY COUNT(*) DESC LIMIT 1,"
CREATE TABLE city (
	city_id INTEGER, 
	city TEXT, 
	hanzi TEXT, 
	hanyu_pinyin TEXT, 
	regional_population INTEGER, 
	gdp REAL
)


CREATE TABLE hosting_city (
	year INTEGER, 
	match_id INTEGER, 
	host_city TEXT
)


CREATE TABLE match (
	round REAL, 
	location TEXT, 
	country TEXT, 
	date TEXT, 
	fastest_qualifying TEXT, 
	winning_pilot TEXT, 
	winning_aircraft TEXT
)


CREATE TABLE temperature (
	city_id INTEGER, 
	jan REAL, 
	feb REAL, 
	mar REAL, 
	apr REAL, 
	jun REAL, 
	jul REAL, 
	aug REAL, 
	sep REAL, 
	oct REAL, 
	nov REAL, 
	dec REAL
)"
63984,What is the average September temperature of the cities with the lowest GDP?,SELECT AVG(sep) FROM temperature JOIN city ON temperature.city_id = city.city_id WHERE city.city IN (SELECT city FROM city ORDER BY gdp ASC LIMIT 3),"
CREATE TABLE city (
	city_id INTEGER, 
	city TEXT, 
	hanzi TEXT, 
	hanyu_pinyin TEXT, 
	regional_population INTEGER, 
	gdp REAL
)


CREATE TABLE hosting_city (
	year INTEGER, 
	match_id INTEGER, 
	host_city TEXT
)


CREATE TABLE match (
	round REAL, 
	location TEXT, 
	country TEXT, 
	date TEXT, 
	fastest_qualifying TEXT, 
	winning_pilot TEXT, 
	winning_aircraft TEXT
)


CREATE TABLE temperature (
	city_id INTEGER, 
	jan REAL, 
	feb REAL, 
	mar REAL, 
	apr REAL, 
	jun REAL, 
	jul REAL, 
	aug REAL, 
	sep REAL, 
	oct REAL, 
	nov REAL, 
	dec REAL
)"
63986,What is the average June temperature of the top 5 cities by GDP?,SELECT AVG(jun) FROM temperature JOIN city ON temperature.city_id = city.city_id WHERE city.city IN (SELECT city FROM city ORDER BY gdp DESC LIMIT 5),"
CREATE TABLE city (
	city_id INTEGER, 
	city TEXT, 
	hanzi TEXT, 
	hanyu_pinyin TEXT, 
	regional_population INTEGER, 
	gdp REAL
)


CREATE TABLE hosting_city (
	year INTEGER, 
	match_id INTEGER, 
	host_city TEXT
)


CREATE TABLE match (
	round REAL, 
	location TEXT, 
	country TEXT, 
	date TEXT, 
	fastest_qualifying TEXT, 
	winning_pilot TEXT, 
	winning_aircraft TEXT
)


CREATE TABLE temperature (
	city_id INTEGER, 
	jan REAL, 
	feb REAL, 
	mar REAL, 
	apr REAL, 
	jun REAL, 
	jul REAL, 
	aug REAL, 
	sep REAL, 
	oct REAL, 
	nov REAL, 
	dec REAL
)"
63987,What is the average April temperature of the cities with the highest GDP?,SELECT AVG(apr) FROM temperature JOIN city ON temperature.city_id = city.city_id WHERE city.city IN (SELECT city FROM city ORDER BY gdp DESC LIMIT 3),"
CREATE TABLE city (
	city_id INTEGER, 
	city TEXT, 
	hanzi TEXT, 
	hanyu_pinyin TEXT, 
	regional_population INTEGER, 
	gdp REAL
)


CREATE TABLE hosting_city (
	year INTEGER, 
	match_id INTEGER, 
	host_city TEXT
)


CREATE TABLE match (
	round REAL, 
	location TEXT, 
	country TEXT, 
	date TEXT, 
	fastest_qualifying TEXT, 
	winning_pilot TEXT, 
	winning_aircraft TEXT
)


CREATE TABLE temperature (
	city_id INTEGER, 
	jan REAL, 
	feb REAL, 
	mar REAL, 
	apr REAL, 
	jun REAL, 
	jul REAL, 
	aug REAL, 
	sep REAL, 
	oct REAL, 
	nov REAL, 
	dec REAL
)"
63989,What is the average March temperature of the cities with the lowest GDP?,SELECT AVG(mar) FROM temperature JOIN city ON temperature.city_id = city.city_id WHERE city.city IN (SELECT city FROM city ORDER BY gdp ASC LIMIT 3),"
CREATE TABLE city (
	city_id INTEGER, 
	city TEXT, 
	hanzi TEXT, 
	hanyu_pinyin TEXT, 
	regional_population INTEGER, 
	gdp REAL
)


CREATE TABLE hosting_city (
	year INTEGER, 
	match_id INTEGER, 
	host_city TEXT
)


CREATE TABLE match (
	round REAL, 
	location TEXT, 
	country TEXT, 
	date TEXT, 
	fastest_qualifying TEXT, 
	winning_pilot TEXT, 
	winning_aircraft TEXT
)


CREATE TABLE temperature (
	city_id INTEGER, 
	jan REAL, 
	feb REAL, 
	mar REAL, 
	apr REAL, 
	jun REAL, 
	jul REAL, 
	aug REAL, 
	sep REAL, 
	oct REAL, 
	nov REAL, 
	dec REAL
)"
63990,What is the average January temperature of the top 3 cities by GDP?,SELECT AVG(jan) FROM temperature JOIN city ON temperature.city_id = city.city_id WHERE city.city IN (SELECT city FROM city ORDER BY gdp DESC LIMIT 3),"
CREATE TABLE city (
	city_id INTEGER, 
	city TEXT, 
	hanzi TEXT, 
	hanyu_pinyin TEXT, 
	regional_population INTEGER, 
	gdp REAL
)


CREATE TABLE hosting_city (
	year INTEGER, 
	match_id INTEGER, 
	host_city TEXT
)


CREATE TABLE match (
	round REAL, 
	location TEXT, 
	country TEXT, 
	date TEXT, 
	fastest_qualifying TEXT, 
	winning_pilot TEXT, 
	winning_aircraft TEXT
)


CREATE TABLE temperature (
	city_id INTEGER, 
	jan REAL, 
	feb REAL, 
	mar REAL, 
	apr REAL, 
	jun REAL, 
	jul REAL, 
	aug REAL, 
	sep REAL, 
	oct REAL, 
	nov REAL, 
	dec REAL
)"
63993,Which country has the most climbers?,"SELECT country, COUNT(*) as total_climbers FROM climber GROUP BY country ORDER BY total_climbers DESC;","
CREATE TABLE climber (
	climber_id INTEGER, 
	name TEXT, 
	country TEXT, 
	time TEXT, 
	points REAL, 
	mountain_id INTEGER
)


CREATE TABLE mountain (
	mountain_id INTEGER, 
	name TEXT, 
	height REAL, 
	prominence REAL, 
	range TEXT, 
	country TEXT
)"
63995,Which mountain has the highest prominence?,"SELECT name, prominence FROM mountain ORDER BY prominence DESC LIMIT 1;","
CREATE TABLE climber (
	climber_id INTEGER, 
	name TEXT, 
	country TEXT, 
	time TEXT, 
	points REAL, 
	mountain_id INTEGER
)


CREATE TABLE mountain (
	mountain_id INTEGER, 
	name TEXT, 
	height REAL, 
	prominence REAL, 
	range TEXT, 
	country TEXT
)"
63996,Which climber has the most points?,"SELECT name, SUM(points) as total_points FROM climber GROUP BY name ORDER BY total_points DESC LIMIT 1;","
CREATE TABLE climber (
	climber_id INTEGER, 
	name TEXT, 
	country TEXT, 
	time TEXT, 
	points REAL, 
	mountain_id INTEGER
)


CREATE TABLE mountain (
	mountain_id INTEGER, 
	name TEXT, 
	height REAL, 
	prominence REAL, 
	range TEXT, 
	country TEXT
)"
63997,Which country has the highest peak?,"SELECT country, MAX(height) as highest_peak FROM mountain GROUP BY country ORDER BY highest_peak DESC;","
CREATE TABLE climber (
	climber_id INTEGER, 
	name TEXT, 
	country TEXT, 
	time TEXT, 
	points REAL, 
	mountain_id INTEGER
)


CREATE TABLE mountain (
	mountain_id INTEGER, 
	name TEXT, 
	height REAL, 
	prominence REAL, 
	range TEXT, 
	country TEXT
)"
63998,What is the total number of climbers by country?,"SELECT country, COUNT(*) as total_climbers FROM climber GROUP BY country;","
CREATE TABLE climber (
	climber_id INTEGER, 
	name TEXT, 
	country TEXT, 
	time TEXT, 
	points REAL, 
	mountain_id INTEGER
)


CREATE TABLE mountain (
	mountain_id INTEGER, 
	name TEXT, 
	height REAL, 
	prominence REAL, 
	range TEXT, 
	country TEXT
)"
